0.00649961 0.00223705 25.605 25.605
0.00191596 0.00693289 78.347 78.347
0.00466717 0.00360917 43.6078 43.6078
0.00548298 0.00295577 35.0257 35.0257
0.00494615 0.00337339 40.5473 40.5473
0.000721361 0.00603128 89.3162 89.3162
0.00490599 0.00340644 40.9796 40.9796
0.00436498 0.000455164 9.44284 9.44284
0.00600551 0.00258102 30.0586 30.0586
0.00464336 0.000492143 9.58303 9.58303
0.00456789 0.00369679 44.7294 44.7294
0.000198193 0.00206283 91.2332 91.2332
0.00726748 0.00158221 17.8785 17.8785
0.00581484 0.00271526 31.8311 31.8311
0.00642424 0.00228988 26.2775 26.2775
0.00484979 0.00345318 41.5891 41.5891
0.00442445 0.00382715 46.3801 46.3801
0.00209813 0.00669392 76.1351 76.1351
0.00648187 0.00224953 25.7633 25.7633
0.00165565 0.00721098 81.3262 81.3262
0.00568614 0.00280731 33.0522 33.0522
0.00157822 0.00727018 82.1628 82.1628
0.00275125 0.00576429 67.6906 67.6906
0.00525063 0.00313144 37.3583 37.3583
0.00378087 0.00447479 54.202 54.202
0.000204152 0.00212226 91.2235 91.2235
0.00614308 0.00248523 28.8029 28.8029
0.00424528 0.00399666 48.4911 48.4911
0.000811828 0.0064224 88.7769 88.7769
0.00670792 0.0020879 23.7371 23.7371
0.00205599 0.00675121 76.6546 76.6546
0.00679007 0.00202696 22.9888 22.9888
0.00603856 0.000722882 10.6911 10.6911
0.00613574 0.00249032 28.8694 28.8694
0.00416878 0.00407145 49.4088 49.4088
0.00475473 0.00353357 42.6327 42.6327
0.00636657 0.00233009 26.7926 26.7926
0.00161369 0.00724478 81.7826 81.7826
0.00467949 0.00359844 43.4697 43.4697
0.0042659 0.00397676 48.2455 48.2455
0.00152144 0.0073041 82.7599 82.7599
0.00180956 0.00705838 79.5934 79.5934
0.00427934 0.00396384 48.0857 48.0857
0.00390171 0.00039748 9.24536 9.24536
0.00709389 0.001777 20.0315 20.0315
0.00289678 0.005563 65.7574 65.7574
0.00479136 0.00350239 42.2288 42.2288
0.00349963 0.00479462 57.8059 57.8059
0.00407886 0.00416128 50.4995 50.4995
0.00337837 0.00494008 59.3863 59.3863
0.00430859 0.00393588 47.739 47.739
0.00219335 0.00656146 74.946 74.946
0.00410706 0.00413288 50.1561 50.1561
